RespondentID,Budget,FTstaff,National/International,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,DistrictofColumbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,NewHampshire,NewJersey,NewMexico,NewYork,NorthCarolina,NorthDakota,Ohio,Oklahoma,Oregon,Pennsylvania,PuertoRico,RhodeIsland,SouthCarolina,SouthDakota,Tennessee,Texas,Utah,Vermont,Virginia,VirginIslands,Washington,WestVirginia,Wisconsin,Wyoming,YearsExp,YearsExpOtherOrgs,EDgender,EDsalary,AdminEntry,AdminMid,AdminSr,CommsEntry,CommsMid,CommsSr,FundraisingEntry,FundraisingMid,FundraisingSr,LandProtectionEntry,LandProtectionMid,LandProtectionSr,StewardshipEntry,StewardshipMid,StewardshipSr,EducationEntry,EducationMid,EducationSr,FinanceEntry,FinanceMid,FinanceSr,LegalEntry,LegalMid,LegalSr,PolicyEntry,PolicyMid,PolicySr,GISEntry,GISMid,GISSr,WageIncreases,COLA,Performancebased,Nonperformancebased,MaternityPaid,MaternityUnpaid,PaternityPaid,PaternityUnpaid,FamilyLeavePaid,FamilyLeaveUnpaid,SabbaticalPaid,SabbaticalUnpaid,VacationFirstYr,VacationFifthYr,SickFirstYr,SickFifthYr,HolidayFirstYr,HolidayFifthYr,PersonalFirstYr,PersonalFifthYr,PTOFirstYr,PTOFifthYr,FlextimeYes,FlextimeNo,TelecommutingYes,TelecommutingNo,TeleworkingYes,TeleworkingNo,EmployeeHealthIns,EmployeeDental,EmployeeLTD,EmployeeSTD,EmployeeLife,GroupPlan,Reimbursement,ChamberofCommerce,OtherAssocPlan,PPO,HMO,POS,SpouseDependentHealth,SpouseDependentDental,SpouseDependentLTD,SpouseDependentSTD,SpouseDependentLife,SpouseDependentPremiumPercent,DomesticPartnerHealth,DomesticPartnerDental,DomesticPartnerLTD,DomesticPartnerSTD,DomesticPartnerLife,DomesticPartnerPremiumPercent,Retirement,403b,SIMPLESEPIRA,401k,PercentContrib,MaxPercentMatch,MaxDollarsMatch,White,BlackAfricanAm,HispanicLatinoSpanishorigin,AmericanIndianAlaskaNative,Asian,MiddleEasternNorthAfrican,NativeHawaiianOtherPacificIslander,Other
6386073241,277000,3,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,Male,76000,,51000,,,,,,,,,49000,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,Paid,,,Unpaid,,,,,,,,,15,20,Yes,,Yes,,Yes,,Yes,Yes,No,No,Yes,Land trust gets its own group plan,,,,,HMO,,Yes,Yes,No,No,No,90,Yes,Yes,No,No,Yes,90,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,3,,,,,,,
6377922483,"1,779,000",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennsylvania,,,,,,,,,,,,,,,21,0,Female,76000,,,,,39000,70000,,52000,72000,,,67000,,,95000,,39000,,,,,,,,,,,,,57000,Yes,,,,,Unpaid,,Unpaid,,Unpaid,,,15,15,5,5,12,12,2,2,,,,No,,No,,No,Yes,Yes,Yes,Yes,Yes,Land trust gets its own group plan,,,,,,POS,Yes,Yes,No,No,No,0,Don't know,Don't know,Don't know,Don't know,Don't know,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,12,0,0,0,0,0,0,0
6396416900,"280,000",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,,,,,,,,,,,,4,3,Female,"75,000",,,49000,,,,,,,,40000,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,6,9,6,9,10,10,,,,,Yes,,,No,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6391842567,150000,1,,,,,,,,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,1,0,Female,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't know,,,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,10,,,,10,,,,7,,Yes,,Yes,,Yes,,Yes,,,,,,Land trust reimburses employee for cost of individual plans,,,PPO,,,Yes,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6375451234,"360,000",2,,,,,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oklahoma,,,,,,,,,,,,,,,,,2,0,Male,"75,000",,,,,,,,,,,,,,48000,,,,,,,,,,,,,,,,,No,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,10,10,,,8,8,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,401(k) plan,2,,,1,,,1,,,,
6351315678,"$200,000 ",1,,,,,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,1,1,Male,75000,,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,10,15,21,21,5,5,2,2,2,2,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6343704131,"$1,100,000 ",6,,,,,,,,,,,,,,,,,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,"$75,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329896731,"$635,920 ",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,4,0,Female,"74,305",,,,,,,,,,34247,62503,,,39279,,,,,,46133,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,20,12,12,11,11,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,Land trust gets its own group plan,,,,,,,Yes,No,No,No,No,70%,Yes,No,No,No,No,70%,Yes,,SIMPLE IRA or SEP-IRA,,0,3,0,8,0,0,0,0,0,0,0
6396235881,519000,4,,,,,,,,Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,Male,73154,,,37554,,,,,,,,,,,,,,,40990,,,40000,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,,,,,9,9,,,23,Other,Yes,,Yes,,,No,Yes,No,No,No,Yes,Land trust gets its own group plan,Land trust reimburses employee for cost of individual plans,,,PPO,,,Don't know,No,No,No,No,They are covered if the cost falls within 13% of salary,Don't know,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,0,0,4,,,,,,,
6375717830,379576,3,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,Male,73000,,,,,,,,,,,,57000,,,,,35000,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,Unpaid,,,,,8,8,,,14,23,Yes,,,No,,No,Yes,Yes,No,No,Yes,Land trust gets its own group plan,,,,PPO,,,Yes,Yes,No,No,No,80,Don't know,Don't know,Don't know,Don't know,Don't know,,Yes,403(b) plan,,,0,0,0,3,,,,,,,
6351119599,400000,3,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,Male,73000,,32000,,,,,,45000,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,Paid,,Paid,,15,20,10,10,12,12,,,,,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,5,,,,,,,
6353236422,"$420,000.00 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rhode Island,,,,,,,,,,,,,1,0,Female,"$72,000 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,Unpaid,,,,,,,11,11,,,24,Other,Yes,,Yes,,Yes,,Yes,Yes,No,No,No,,,,,,,,Yes,Yes,No,No,No,100%,Yes,Yes,No,No,No,100%,No,,,,,,,1,,,,,,,
6350844571,"305,000",4,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Male,72000,30000,,,,,,,40000,,,,,,50000,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,,,,10,15,12,12,12,12,Other,Other,Other,Other,Yes,,,,,,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,4,,,,,,,
6400305905,2017,2,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,Female,"71,650",,,,,,,,,,,,,35000,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,,,,Paid,,,,12,18,8,8,12,12,,,,,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,2,,,,,,,
6391471199,600000,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,North Carolina,,,,,,,,,,,,,,,,,,,,9,0,Male,71500,,,,,34000,,55000,,,,,60000,,,42000,,,,,,55000,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,Non-performance-based,,Unpaid,,,,,,,15,18,12,12,10,10,2,2,,,Yes,,,No,,No,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,7,,,,,,,
6357421058,"$205,000 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,13,15,Male,"$70,938 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,22,12,12,8,8,,,,,Yes,,,No,,No,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,HMO,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,1,,,,,,,
6394133519,"532,000",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,15,0,Female,70572,,,,,,,,46000,,,52247,,,44000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,12,15,6,6,9,9,,,,,Yes,,,,,,Yes,No,No,Yes,No,Land trust gets its own group plan,,,,,,,Yes,No,No,No,No,0%,Don't know,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,4,,,,,,,
6387120226,"506,000",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,0.17,0.17,Female,"70,000",,,,,39000,,,,,56000,,,,,59000,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,Paid,,,,10,15,10,10,9,9,2,2,,,Yes,,,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,3,,8,,1,,,,,
6379732192,"385,000",4,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10,Male,"70,000",,44400,,,,,,56000,,,575000,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,20,6,,9,,3,,,,Yes,,Yes,,,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6378385359,"$433,000 ",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wisconsin,,1,4,Female,"70,000",,,,,,,,,56000,38000,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,,,,,,,,,10,20,Yes,,,No,,No,No,No,No,Yes,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6361981624,200000,2,,,,,,,,,,,,,,,,,,,,,,Maryland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,20,Male,70000,,,,,,,,,,,,,,46000,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,Paid,,,,,,10,15,5,5,8,8,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6359881125,540000,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,9,0,Female,70000,17,40000,,17,,40000,40000,,50000,40000,52000,,17,46000,,,,,,,45000,,,,,,,17,,20,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,Paid,,Paid,,2,4,2,4,,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,,,,,,,,
6350933404,"240,000",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,1,0,Male,"70,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,,,,,,,,10,,,,,,,,,,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6376224144,322000,4,,,,,,,,,,,,,,,,,,,,,,,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,69000,,,,,,,,,45600,,,,,,,,37200,,,38640,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,15,5,5,9,9,3,3,,,Yes,,,No,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,4,,,,,,,
6386265580,"439,000",1,,,,,,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,16,,3,3,6,,,,,,Yes,,Yes,,,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6330611366,"$258,000 ",3,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,Female,"$68,000 ",,,41000,,,,,,,,,,,,47636,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),,,,Unpaid,,Unpaid,,Unpaid,Paid,,10,20,5,5,10,10,,,,,Yes,,,No,,No,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,Yes,No,No,No,No,0,No,No,No,No,No,,Yes,,,,3,3,,3,0,0,0,0,0,0,0
6391835771,"164,000.00",1,,,,,,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,0,Female,"67,600.00",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,Performance-based,,Paid,,Paid,,Paid,,,Unpaid,,,2,,,,,,4,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6312237447,"320,000",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vermont,,,,,,,3.5,7,Female,"67,500.00",,36500,,,,,,,,,,,,55500,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,20,10,10,10,10,,,,,Yes,,Yes,,Yes,,Yes,Yes,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,403(b) plan,,,0,0,0,3,,,,,,,
6393984911,"$170,290 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,7,0,Female,"67,250",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,Paid,,,,10,14,10,10,10,10,,,,,Yes,,Yes,,,No,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,2740,2,,,,,,,
6367192354,700,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oregon,,,,,,,,,,,,,,,,35,0,Female,67000,,,60000,,,,,,,,,52000,,35880,,,,,,,,,,,,,,,,,No,,,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,15,20,15,15,10,10,,,,,Yes,,Yes,,,No,Yes,No,No,No,No,,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,8,0,0,0,0,0,0,
6358953315,144792,1,,,,,,,,,,,,,,,,,,Kansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,Male,66852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,According to COLA (Cost of Living Adjustment),,,,,,,,,,,12,12,10,10,10,10,,,,,Yes,,Yes,,,No,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,1,,,,,,,
6394165826,"245,000",3,,,,,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,Female,"65,500",,,,,38000,,,,,,,,,40000,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,,22,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,3,,,,,,,
6391302746,"206,000",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,3,0,Female,65000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,5,15,,,8,10,,,,,Yes,,Yes,,,,Yes,No,No,No,No,Land trust gets its own group plan,,,,,HMO,,No,No,No,No,No,Spouses can buy into our insurance at 100% of cost,No,No,No,No,No,N/a - only married couples have access,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,1,,,,,,,
6335909816,250000,3,,Alabama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,Female,65000,,,50000,,,,,,50000,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,5,15,5,15,,,,,,,,No,,No,,No,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,,3,,3,,,,,,,
6326947104,"500,000",6,,,,,,,,,,,,,,,,,,,,,,,Massachusetts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,Female,"65,000",,,,,,47000,,,50000,,45000,,,45000,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,,,Paid,,10,20,5,5,12,12,5,5,,,Yes,,Yes,,,,Yes,No,Yes,Yes,Yes,Land trust gets its own group plan,,,,,HMO,,Yes,No,No,No,No,,Don't know,,,,,,Yes,,,401(k) plan,5,5,3000,6,,,,,,,
6307757031,"300,000",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Virginia,,,,,,1.5,0,Female,"65,000",65000,,,65000,,,65000,,,65000,,,65000,,,,,,65000,,,,,,,,,,,,No,,,,,,,,Paid,,,,,,,,,,,,15,20,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6354812749,$217.75 ,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,1.5,0,Female,"64,750",,,,,,,,,,,,,,,,38000,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,15,25,10,Other,10,10,3,3,,,Yes,,,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,,,,,,,
6386110310,"$350,000 ",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,24,0,Male,"$64,709 ",,,36753,,,,,,,33280,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,Unpaid,Paid,Unpaid,Paid,,,,10,20,12,12,10,10,2,2,,,,No,,No,,No,No,No,No,No,,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,14,0,0,3,0,0,0,0,0,0,0
6389293007,"$260,000 ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,1.75,0,Female,"$64,000 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,,Performance-based,,,,,,,,,,15,15,,,7,7,,,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,2,,,4,,,,,,,
6357030945,209140,2,,,,,,,Colorado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,Female,63740,,,,,,,,,,,,,,32500,,,,,,,,,,,,,,,,,Yes,,,Non-performance-based,,,,,Paid,,,,,,,,,,,,11,18,Yes,,,,,,Yes,No,No,No,No,Land trust gets its own group plan,,,,PPO,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,2,,,,,,,
6386347908,340000,2,,,,Arizona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Female,63000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308158835,160000,2,,,,,,,,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,South Carolina,,,,,,,,,,,,13,0,Female,63000,,,,,,,30000,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,Paid,,,,,,Paid,,10,Other,,,,,,,,,Yes,,Yes,,Yes,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,2,,,,,,,
6386491527,"$178,985 ",2,,,,,,,,,,,,,,,,,,,,,Maine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,Male,"$62,582 ",35500,,,,,,35500,,,,,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,,,,,,5,10,,,9,9,,,,,Yes,,Yes,,,No,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,2,0,0,0,0,0,0,0
6375547963,"$616,732 ",3,,,,,,,,,,,,,,,,,,,,,,,,,,,Missouri,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,Female,"$62,500 ",,36420,,,,,,,,,,,,,50265,,,,,,,,,,,,,,,,Yes,,,,,,,,Paid,,,,10,15,8,8,8,8,,,,,Yes,,Yes,,Yes,,No,No,,No,No,,,,,,,,,,,,,,,,,,,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,3,,,,,,,
6308616249,"292,000",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,16,0,Female,62100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,Paid,,Paid,,Paid,,,,10,20,12,12,10,10,,,,,Yes,,,,,,Yes,No,No,No,No,,Land trust reimburses employee for cost of individual plans,,,,HMO,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,1,,,,,,,
6391519657,"219,484",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New Hampshire,,,,,,,,,,,,,,,,,,,,,,,,3,0,Male,62000,,,,,,,,,,,42500,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,,,,,,,,,20,25,Yes,,Yes,,,,Yes,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,,,0,3,,2,,,,,,,
6360438069,"$300,000 ",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Washington,,,,3,3,Male,62000,,,,,,,40000,,,45000,57000,,,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,,,,,10,10,15,25,,,Yes,,Yes,,Yes,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,,,4,,,,,,,
6343713570,"344,288",4,,,,,,,,,,,,Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,Female,"62,000",,,,31200,,,,,,58240,,,31200,,,,,,,,,,,,,,,,,,Yes,,Performance-based,,,Unpaid,,Unpaid,,Unpaid,,Unpaid,2,4,12,12,8,8,,,,,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,No,,,,,,,4,,,,,,,
6396199123,"346,000",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,New York,,,,,,,,,,,,,,,,,,,,,20,0,Female,"61,000",,,,,40000,,,,,,,53000,30000,,,,,,,,,,,,,,,,,,Yes,According to COLA (Cost of Living Adjustment),Performance-based,,,Unpaid,,Unpaid,,Unpaid,,,10,20,10,10,9,9,1,1,,,Yes,,Yes,,,,No,No,No,No,No,,,,,,,,No,No,No,No,No,,No,No,No,No,No,,Yes,,SIMPLE IRA or SEP-IRA,,3,3,,3,,,,1,,,
